['restSensorValues and extensionSensorValues'],0.503774855473
['restSensorValues and restPointsX'],0.511045041611
['restSensorValues and restPointsY'],0.503704974271
['restSensorValues and extensionPointsX'],0.492591322025
['restSensorValues and extensionPointsY'],0.499931389365
['restSensorValues and vectorsBetweenX'],0.499794168096
['restSensorValues and vectorsBetweenY'],0.503567753002
['restSensorValues and anglesBetween'],0.507341337907
['extensionSensorValues and restSensorValues'],0.503774855473
['extensionSensorValues and restPointsX'],0.514818626517
['extensionSensorValues and restPointsY'],0.525727717426
['extensionSensorValues and extensionPointsX'],0.536774029604
['extensionSensorValues and extensionPointsY'],0.525864938695
['extensionSensorValues and vectorsBetweenX'],0.522161234991
['extensionSensorValues and vectorsBetweenY'],0.529364081062
['extensionSensorValues and anglesBetween'],0.52195413252
['restPointsX and restSensorValues'],0.511045041611
['restPointsX and extensionSensorValues'],0.514818626517
['restPointsX and restPointsY'],0.607982974398
['restPointsX and extensionPointsX'],0.42487135506
['restPointsX and extensionPointsY'],0.480998665904
['restPointsX and vectorsBetweenX'],0.436261990979
['restPointsX and vectorsBetweenY'],0.61965059399
['restPointsX and anglesBetween'],0.488064290706
['restPointsY and restSensorValues'],0.503704974271
['restPointsY and extensionSensorValues'],0.525727717426
['restPointsY and restPointsX'],0.607982974398
['restPointsY and extensionPointsX'],0.600161362048
['restPointsY and extensionPointsY'],0.58959659488
['restPointsY and vectorsBetweenX'],0.611132710755
['restPointsY and vectorsBetweenY'],0.60475827457
['restPointsY and anglesBetween'],0.648868559812
['extensionPointsX and restSensorValues'],0.492591322025
['extensionPointsX and extensionSensorValues'],0.536774029604
['extensionPointsX and restPointsX'],0.42487135506
['extensionPointsX and restPointsY'],0.600161362048
['extensionPointsX and extensionPointsY'],0.488268852042
['extensionPointsX and vectorsBetweenX'],0.409911695572
['extensionPointsX and vectorsBetweenY'],0.597004002287
['extensionPointsX and anglesBetween'],0.458895877009
['extensionPointsY and restSensorValues'],0.499931389365
['extensionPointsY and extensionSensorValues'],0.525864938695
['extensionPointsY and restPointsX'],0.480998665904
['extensionPointsY and restPointsY'],0.58959659488
['extensionPointsY and extensionPointsX'],0.488268852042
['extensionPointsY and vectorsBetweenX'],0.447033860619
['extensionPointsY and vectorsBetweenY'],0.589663934947
['extensionPointsY and anglesBetween'],0.529918048409
['vectorsBetweenX and restSensorValues'],0.499794168096
['vectorsBetweenX and extensionSensorValues'],0.522161234991
['vectorsBetweenX and restPointsX'],0.436261990979
['vectorsBetweenX and restPointsY'],0.611132710755
['vectorsBetweenX and extensionPointsX'],0.409911695572
['vectorsBetweenX and extensionPointsY'],0.447033860619
['vectorsBetweenX and vectorsBetweenY'],0.566885204244
['vectorsBetweenX and anglesBetween'],0.488054126167
['vectorsBetweenY and restSensorValues'],0.503567753002
['vectorsBetweenY and extensionSensorValues'],0.529364081062
['vectorsBetweenY and restPointsX'],0.61965059399
['vectorsBetweenY and restPointsY'],0.60475827457
['vectorsBetweenY and extensionPointsX'],0.597004002287
['vectorsBetweenY and extensionPointsY'],0.589663934947
['vectorsBetweenY and vectorsBetweenX'],0.566885204244
['vectorsBetweenY and anglesBetween'],0.62712280033
['anglesBetween and restSensorValues'],0.507341337907
['anglesBetween and extensionSensorValues'],0.52195413252
['anglesBetween and restPointsX'],0.488064290706
['anglesBetween and restPointsY'],0.648868559812
['anglesBetween and extensionPointsX'],0.458895877009
['anglesBetween and extensionPointsY'],0.529918048409
['anglesBetween and vectorsBetweenX'],0.488054126167
['anglesBetween and vectorsBetweenY'],0.62712280033
